frequency,words
152775,هدفي
11074,ازورهمم
30653,الفيرووسس
126795,لمسببات
119059,لايذاء
5589,ااذاعه
188228,وژلي
23665,الخاشعين
23689,الخافيه
57600,بماراثون
127361,لنخبه
25451,الرياضين
150740,نویں
100901,عالنبي
132837,مبارز
150985,نیت
102369,عصلام
202362,کلیپ
9518,اخوند
201379,چرندیاتی
201386,چسلام
87901,روندكانش
10507,ارزنی
40646,اندیشه
25025,الرايقي
91675,سلمتن
65288,تحصن
48335,بالمعرفه
164149,والوعي
12829,اشتراكك
38142,الهوليستك
146057,ناتاشا
122054,لصحتك
115428,كوابيسها
70070,تغزوها
38068,الهناءيه
182357,ومعلمات
42459,اوقاتهم
117502,لاجازتهم
193710,يريدونه
22878,الحبي
126483,لماراثون
125703,للمتسابقين
33160,المتسابقين
23437,الحمران
167799,وتحذيريه
151960,هالنوعيه
37861,الهاشميه
22833,الحامريه
24139,الخولي
91303,سفينته
120210,لتصرفات
52034,بحضورممثلهالمركزالصحي
52031,بحضورقاءده
34044,المدرسهوتنسيقالمرشدهالصحيه
88730,زمااااااان
31599,الكروانا
114045,كروانتنا
178665,وكروانتهم
107310,فرجين
114667,كلاخ
202966,یابی
203135,یوکرینی
77205,حادثہ
63137,تبادلہ
93371,سيقع
37401,النزيللشفاء
47689,بالقات
94817,شركهنقابه
126167,للموالعه
94815,شركهقات
77450,حالتا
58594,بنجلاديشيه
21833,التويثير
64902,تحاتي
28468,الطوال
22095,الجانيز
121289,لد
132693,مايندري
44835,باشرف
28132,الضمادي
177292,وفاتن
178933,وكيفه
155522,واتي
133587,متراجع
158784,والاقل
12661,اسويكم
131495,مالح
157562,واعدمكم
53035,براجمه
104840,غنوز
191138,يتفاهم
152404,هتخلص
79599,حلووووه
79423,حكوميا
32340,اللف
162889,والمثقفه
40716,انسافر
118122,لاصدقاء
122335,لعبته
174083,وسدني
197882,يمممممهه
105816,فالحيوانات
188164,و٣
193210,يديننا
38320,الوتساب
119478,لبراءه
17018,الاخصاييه
5733,اباره
53330,برس
39610,امش٣٠
58752,بنسلم
140962,مفينا
72961,تنوف
108104,فطلبك
51497,بثقيف
126021,للمعقمات
38804,اليدويه
162524,والكمام
120024,لتداعي
84118,دفعتي
50282,بتركيز
135963,مخلييني
129434,مابتقولش
180646,وماشيين
25164,الرس
120894,لحالتين
64940,تحاليلهم
126817,لمستوصف
134249,متمثلا
46678,بالدكتوره
7676,اجتهادهن
69318,تعاونهن
28150,الضويلي
152108,هاولا
21557,التماسيح
170198,وثقافتنا
173503,وزرعت
159417,والتبعيه
160952,والزنبله
170530,وجعلتنا
15447,اقتتال
121241,لخطورته
125844,للمرضه
35714,المغيريه
86303,راويه
78896,حصنها
96312,شيرررر
93584,سيوفر
31671,الكعبيه
57764,بمخاطره
60063,بويه
40465,انحرااافك
124006,للتربح
120688,لثناء
28442,الطميحي
62102,بيوميريو
27042,الشركههشام
139876,معاملهاتعمل
65239,تحسف
65310,تحضروا
64467,تثقفوا
104373,غدي
57367,بلقران
135821,مخرعنا
171708,وخابص
85519,ذبحتنا
122309,لعادات
34965,المشروخه
197184,يكررونها
97047,صحفنا
178312,وقنواتنا
85085,ديروبالكم
38421,الوز
95038,شعبولا
197344,يكوي
185563,ويبخ
177504,وفشخ
123543,للاغنيه
107982,فضاءع
75859,جلاديهم
129117,مءمراه
158841,والالم
87281,رفقاء
92487,سوزان
110434,قاس
142899,منتقدي
32068,الكيالي
153488,همنع
152503,هتعتب
88740,زمالكاوي
152716,هخلي
81422,خزوق
190800,يتريق
54485,بشخه
133524,متخفش
57032,بلاعدوي
165206,واييييييييييه
37386,النرويجيه
63711,تتحضر
21739,التوبي
154015,هوايتها
142199,مليتوا
64636,تجدوووووووه
58922,بنفتك
135093,محبطين
67532,تستمتعون
98776,طاقتكم
100246,عادنا
173700,وزٹ
74785,جامشورو
16551,الابداعي
74726,جافل
173304,وروضه
168797,وتضمنت
124433,للحضور
28473,الطورارء
34145,المذن
159970,والثانوي
87050,رصاص
178094,وقصدها
140296,معظهم
115416,كهول
167728,وتجيهم
165502,وبالدواء
139944,معاینات
80930,خبركزاری
153917,هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه
179981,وللاخذ
37560,النفاد
156972,واسعارها
32922,المبجله
190724,يتداوله
18900,الاهداف
35492,المعركتين
83552,درتي
178935,وكيفيفه
136943,مرغان
59458,بهونج
46560,بالخرمه
193315,يرافقه
163174,والمساعد
48383,بالمكتب
28799,العبيسي
32266,اللحياني
126933,لمطربي
93794,شابووووه
130421,ماخطط
184433,وهادفه
58065,بمعرض
46856,بالزاهر
134830,مجلي
104563,غزاوي
8510,احسان
189172,ياسيمون
60258,بيتحرش
141923,ملامين
93210,سيشكل
22798,الحافي
73653,توعيويه
158444,والاربعون
47487,بالعمره
109306,فهمتي
168338,وترويع
171011,وحبو
190944,يتضامنونا
50148,بتخوفني
135817,مخرجش
46100,بالتعاوني
27761,الصفين
123558,للافلاس
38952,اليوسفيه
11930,استقطب
162051,والفءه
34974,المشعان
19419,البتقيف
196771,يقدمن
48384,بالمكتبه
151316,هاشل
151458,هالبيت
46666,بالدف
98092,ضاربا
107909,فشيمه
25274,الرقص
25756,الزيادي
123877,للبوم
56575,بقيروس
44045,بابتداءيه
56289,بقاعده
37448,النشوان
19506,البدراني
29961,الفاءزين
33973,المخلفي
182224,ومعاشی
201616,چیف
201618,چیمپءن
59074,بننے
201993,کبڈی
200520,ٹیم
132856,مبارکباد
57538,بليغ
124804,للسرعه
47095,بالشعوب
167350,وتبطل
105795,فالحسنه
161199,والسيءه
12692,اسيه
22375,الجفيليه
51914,بحرا
35280,المطرفي
63314,تبشير
45902,بالبوذين
67055,تريدهم
190167,يبشرونا
111683,قع
117468,لاتودينا
49757,بتتبعت
166858,وبيبتدي
125785,للمخالطين
158401,والادارات
16880,الاحد٢٢
34574,المستجدفي
145471,م٢٥
197673,يماني
52515,بداءع
29194,العضيان
55683,بعفيف
17721,الاشعري
119951,لتحفيظ
117018,لاتجيه
107845,فشخنا
166719,وبنغني
35406,المعاول
77675,حبراء
64478,تثقيفيتين
46706,بالدور
23834,الخرسه
124878,للسيدات
32514,اللولو
36949,الموسي
28531,الظرافه
31170,القمطه
71416,تكلمها
18713,الانحباس
157342,واضرار
79004,حطره
171167,وحرجه
53775,بريده
31120,القعود
29134,العشماوي
133424,متحدثه
17004,الاخرهههه
52356,بخصوبته
123567,للاقتصاديين
158520,والاسترالي
90207,ستخسرها
55627,بعضشينا
131099,ماعلج
64399,تتوبون
24911,الراءد
123379,للارتداد
169200,وتفاعلها
50664,بتطورات
23245,الحفظي
37742,النورين
152560,هتقل
141112,مقاومتهم
109901,فيزيد
191053,يتعرون
161639,والطقس
157762,واغمي
20302,البيشي
99594,طننا
10532,ارسلتها
163804,والنازحون
135447,محلق
192621,يختارونك
161696,والعاءله
22493,الجنازه
46737,بالذمه
154384,هيحوق
153874,هههههههههههههههههههههههههههههههه
35148,المصلحين
16748,الاجتماعيين
26287,السكران
60783,بيذبحونه
28080,الضرايب
42390,اوطردهم
83276,دبور
138287,مسموته
24571,الدهاسي
123278,للابتعاد
71867,تلومه
36759,المهنيين
125198,للعربات
36805,المواشي
19771,البشيرالي
175890,وطاب
15399,اقاشي
30604,الفيتامين
48341,بالمعش
101308,عبدالواحد
60071,بوک
27095,الشعاع
160642,والدكتوره
72327,تناظر
89046,زيان
166347,وبعدسه
94852,شروعات
128931,لیبارٹری
152630,هتهدي
56695,بكذبه
70383,تفسي
127496,لنقترب
126979,لمعلمتنا
175924,وطالباتها
15954,اكتشتفت
90012,سبيعه
128776,لينقص
50756,بتعريف
75738,جسيم
149500,نقاهه
81656,خطاكم
133697,متسببين
141664,مكروف
28707,العاله
101036,عان
39986,انبذ
5937,ابداها
192741,يخس
88813,زميلك
47098,بالشغل
140923,مفلوز
167040,وبيعطس
111680,قظ
47801,بالقويعيه
36694,المهداني
42601,اولمبيادهم
20337,البيوبوجيه
142002,ملحان
6998,اتعديت
44427,باذي
73075,تهديني
126812,لمسته
195208,يصيحوا
96834,صاه
27700,الصسنيين
197621,يلهفوه
23195,الحصوصه
164974,واهمها
44239,باحثو
182202,ومطورو
129061,مءرخ
38920,الينوي
30539,الفهمي
172764,وراءد
151202,هاجد
81694,خطرررررررررر
87850,روغتيايي
115239,كمېسيون
92277,سهار
178949,وكړ
153301,هلته
188959,ياد
111156,قربانيانو
72955,تنو
173078,ورسېد
111849,قلقانه
123020,لقوها
101301,عبدالمنعم
157121,واشتملت
83915,دسمه
188216,وچراد
71344,تكشفها
52834,بدومه
169639,وتلي
139878,معاملوں
168461,وتستهدف
183138,وموظفات
89175,سءالنا
21301,التفاعلي
121096,لحلقه
6409,ابيش
69002,تطلبنا
193640,يرمونهم
118031,لاسماك
30970,القرش
96934,صبري
77883,حتقضي
100854,عالمصريين
31653,الكش
8203,احتفالا
27770,الصقور
146498,ناهد
36040,المكرمي
136945,مرغلاني
144048,مهووس
92924,سيتلاشي
71528,تلاشت
28667,العاقب
24115,الخوارزمي
22426,الجماهيري
177904,وقايم
69331,تعباان
50803,بتعملني
23075,الحريقي
109671,فياضالشمري
164287,وامانتكم
172124,وخواتيم
115448,كوارنتين
201770,ڤروۏينسي
119754,لبيه
76643,جوتا
42259,اورڠ
9618,اداله
84240,دكوروڠ
83030,دالم
87889,رومه
201532,چينا
87541,رنوڠ
90237,ستراتيڬي
73786,تولر
72986,تنڤا
66954,ترنمڤق
115957,كوروڠ
42305,اوسها
154717,هيندر
59153,بنچان
155241,وابق
164163,والوقاءي
157923,واقتصادين
71415,تكلمه
173614,وزود
128927,لیاقت
202016,کتوں
202720,کیلءیے
87586,رهے
41600,انهی
154840,هے
200978,پهلے
59888,بوطفشان
34048,المدرسيهعن
33012,المتالق
98185,ضبيع
138778,مشلوي
161433,والصحي
85896,راءدتا
38383,الودعاني
43347,ايناس
33833,المحمد
31072,القضيب
188773,ياجماعيه
51616,بجرعات
19110,الايجارات
164125,والوزراء
194154,يستقالون
104640,غصبن
67501,تستقبلنا
78776,حشاكم
123400,للازهر
108216,فعلناه
197906,يمنعنا
102048,عزازعلينا
75287,جداوبينا
66375,ترابط
171590,وحنامنهم
51874,بحجاب
94821,شرمصيب
131585,مالهاطب
172644,وذاكرين
62046,بيوريل
180311,وليزول
178790,وكلوركس
32037,الكويتء
18235,الاكترونيه
187949,وينكم
189489,يالاطباء
29089,العزيزين
74943,جاوبوا
50335,بتزويدالفريق
58268,بمنشورات
97022,صحتهن
59931,بوقايه
173922,وستحل
191819,يجنيها
37721,النواقل
197396,يلامس
71417,تكلمهم
157457,واع
165205,واييييييي
36459,المنتف
24914,الراءعات
10807,اريام
25748,الزومان
176450,وعداد
120640,لتوعيتهم
45166,باقطيان
196605,يفنيهم
109112,فناءا
5955,ابديا
23927,الخضير
31619,الكريديس
122667,لغوي
27808,الصم
174277,وسلطان
89991,سبورتي
182178,ومطرحك
12557,اسمعنا
142346,ممثلهبالشءون
27614,الصحيهالمدرسيهوبمشاركهالصحه
17349,الاسبربن
165542,وبالعراق
41307,انقذكم
79667,حماكم
57950,بمشاركهموقع
167137,وبينما
194030,يستخفون
44332,باخطاره
47070,بالشراء
163376,والمعارض
161398,والشيوعي
198328,ينشدو
15304,افناكم
131087,ماعطست
73374,توجعن
142895,منتفخ
149453,نفيخه
176709,وعظامي
79500,حلزون
176663,وعضلاتي
172819,وراسي
193181,يدووور
189923,ياهندس
165501,وبالدليل
34262,المرحم
112481,كاءں
200544,پاءے
66827,تركتو
87270,رفعتوهم
72188,تمنعوهم
144984,ميثه
23122,الحساني
138562,مشتبہ
95710,شناخت
43776,ایپلی
202711,کیشن
149988,نمشه
173696,وزينه
142408,ممشتبه
179901,ولغيرك
22280,الجريده
53941,بزور
159723,والتعلم
190016,يبءا
42872,ايب
86894,رزمه
124467,للحمامات
116161,كونجي
25841,السارقين
91488,سكينا
146566,نباح
82118,خليف
112442,قید
84970,دوڑ
78886,حصليه
109059,فمعناه
109064,فمقاومتنا
66758,ترعبه
133857,متطمنه
91261,سفرووووني
53021,برااااا
71491,تكوينه
99075,طرحت
46102,بالتعاوون
78984,حضورها
171008,وحبكات
104100,عيوز
118023,لاسلام
189916,ياهم
113213,كايمان
66315,تذكرتها
105143,فاتنا
61984,بيهدوا
60210,بيبنيه
60537,بيحافظ
101786,عذابهم
185585,ويبطش
122317,لعالمنا
21665,التنكيل
